Id,ActivityHour,for lookup,Calories,Total Intensity,Total Steps
4558609924,4/22/2016 20:00,455860992442482.8333333333,107,24,520
4558609924,4/22/2016 21:00,455860992442482.875,76,10,173
4558609924,4/22/2016 22:00,455860992442482.9166666667,103,26,454
4558609924,4/22/2016 23:00,455860992442482.9583333333,59,2,27
4558609924,4/23/2016 0:00,455860992442483,110,29,489
4558609924,4/23/2016 1:00,455860992442483.0416666667,64,5,56
4558609924,4/23/2016 2:00,455860992442483.0833333333,56,0,0
4558609924,4/23/2016 3:00,455860992442483.125,56,0,0
4558609924,4/23/2016 4:00,455860992442483.1666666667,56,0,0
4558609924,4/23/2016 5:00,455860992442483.2083333333,56,0,0
4558609924,4/23/2016 6:00,455860992442483.25,56,0,0
4558609924,4/23/2016 7:00,455860992442483.2916666667,56,0,0
4558609924,4/23/2016 8:00,455860992442483.3333333333,56,0,0
4558609924,4/23/2016 9:00,455860992442483.375,101,22,385
4558609924,4/23/2016 10:00,455860992442483.4166666667,97,18,269
4558609924,4/23/2016 11:00,455860992442483.4583333333,82,12,145
4558609924,4/23/2016 12:00,455860992442483.5,88,11,187
4558609924,4/23/2016 13:00,455860992442483.5416666667,98,22,387
4558609924,4/23/2016 14:00,455860992442483.5833333333,146,46,1265
4558609924,4/23/2016 15:00,455860992442483.625,130,28,838
4558609924,4/23/2016 16:00,455860992442483.6666666667,128,25,551
4558609924,4/23/2016 17:00,455860992442483.7083333333,108,20,350
4558609924,4/23/2016 18:00,455860992442483.75,122,32,640
4558609924,4/23/2016 19:00,455860992442483.7916666667,111,26,516
4558609924,4/23/2016 20:00,455860992442483.8333333333,80,12,256
4558609924,4/23/2016 21:00,455860992442483.875,96,16,399
4558609924,4/23/2016 22:00,455860992442483.9166666667,58,1,8
4558609924,4/23/2016 23:00,455860992442483.9583333333,71,8,149
4558609924,4/24/2016 0:00,455860992442484,56,0,0
4558609924,4/24/2016 1:00,455860992442484.0416666667,56,0,0
4558609924,4/24/2016 2:00,455860992442484.0833333333,56,0,0
4558609924,4/24/2016 3:00,455860992442484.125,56,0,0
4558609924,4/24/2016 4:00,455860992442484.1666666667,56,0,0
4558609924,4/24/2016 5:00,455860992442484.2083333333,56,0,0
4558609924,4/24/2016 6:00,455860992442484.25,56,0,0
4558609924,4/24/2016 7:00,455860992442484.2916666667,56,0,0
4558609924,4/24/2016 8:00,455860992442484.3333333333,112,29,522
4558609924,4/24/2016 9:00,455860992442484.375,99,24,422
4558609924,4/24/2016 10:00,455860992442484.4166666667,140,42,1081
4558609924,4/24/2016 11:00,455860992442484.4583333333,103,25,420
4558609924,4/24/2016 12:00,455860992442484.5,138,42,1046
4558609924,4/24/2016 13:00,455860992442484.5416666667,89,17,214
4558609924,4/24/2016 14:00,455860992442484.5833333333,120,23,657
4558609924,4/24/2016 15:00,455860992442484.625,158,40,1136
4558609924,4/24/2016 16:00,455860992442484.6666666667,111,22,484
4558609924,4/24/2016 17:00,455860992442484.7083333333,115,32,563
4558609924,4/24/2016 18:00,455860992442484.75,88,15,401
4558609924,4/24/2016 19:00,455860992442484.7916666667,93,18,395
4558609924,4/24/2016 20:00,455860992442484.8333333333,80,12,219
4558609924,4/24/2016 21:00,455860992442484.875,86,15,239
4558609924,4/24/2016 22:00,455860992442484.9166666667,90,17,271
4558609924,4/24/2016 23:00,455860992442484.9583333333,97,22,483
4558609924,4/25/2016 0:00,455860992442485,65,5,98
4558609924,4/25/2016 1:00,455860992442485.0416666667,60,2,54
4558609924,4/25/2016 2:00,455860992442485.0833333333,56,0,0
4558609924,4/25/2016 3:00,455860992442485.125,56,0,0
4558609924,4/25/2016 4:00,455860992442485.1666666667,56,0,0
4558609924,4/25/2016 5:00,455860992442485.2083333333,56,0,0
4558609924,4/25/2016 6:00,455860992442485.25,56,0,0
4558609924,4/25/2016 7:00,455860992442485.2916666667,56,0,0
4558609924,4/25/2016 8:00,455860992442485.3333333333,56,0,0
4558609924,4/25/2016 9:00,455860992442485.375,94,20,359
4558609924,4/25/2016 10:00,455860992442485.4166666667,121,31,476
4558609924,4/25/2016 11:00,455860992442485.4583333333,93,18,289
4558609924,4/25/2016 12:00,455860992442485.5,85,16,272
4558609924,4/25/2016 13:00,455860992442485.5416666667,113,32,499
4558609924,4/25/2016 14:00,455860992442485.5833333333,114,35,570
4558609924,4/25/2016 15:00,455860992442485.625,111,28,670
4558609924,4/25/2016 16:00,455860992442485.6666666667,249,85,1641
4558609924,4/25/2016 17:00,455860992442485.7083333333,134,31,358
4558609924,4/25/2016 18:00,455860992442485.75,118,28,433
4558609924,4/25/2016 19:00,455860992442485.7916666667,123,27,654
4558609924,4/25/2016 20:00,455860992442485.8333333333,98,17,449
4558609924,4/25/2016 21:00,455860992442485.875,122,28,990
4558609924,4/25/2016 22:00,455860992442485.9166666667,79,11,283
4558609924,4/25/2016 23:00,455860992442485.9583333333,56,0,0
4558609924,4/26/2016 0:00,455860992442486,56,0,0
4558609924,4/26/2016 1:00,455860992442486.0416666667,56,0,0
4558609924,4/26/2016 2:00,455860992442486.0833333333,56,0,0
4558609924,4/26/2016 3:00,455860992442486.125,56,0,0
4558609924,4/26/2016 4:00,455860992442486.1666666667,56,0,0
4558609924,4/26/2016 5:00,455860992442486.2083333333,56,0,0
4558609924,4/26/2016 6:00,455860992442486.25,56,0,0
4558609924,4/26/2016 7:00,455860992442486.2916666667,56,0,0
4558609924,4/26/2016 8:00,455860992442486.3333333333,77,9,192
4558609924,4/26/2016 9:00,455860992442486.375,108,27,491
4558609924,4/26/2016 10:00,455860992442486.4166666667,100,20,303
4558609924,4/26/2016 11:00,455860992442486.4583333333,114,30,628
4558609924,4/26/2016 12:00,455860992442486.5,95,22,334
4558609924,4/26/2016 13:00,455860992442486.5416666667,85,16,228
4558609924,4/26/2016 14:00,455860992442486.5833333333,75,10,150
4558609924,4/26/2016 15:00,455860992442486.625,190,69,1319
4558609924,4/26/2016 16:00,455860992442486.6666666667,120,25,152
4558609924,4/26/2016 17:00,455860992442486.7083333333,211,70,2600
4558609924,4/26/2016 18:00,455860992442486.75,140,32,1500
4558609924,4/26/2016 19:00,455860992442486.7916666667,87,11,124
4558609924,4/26/2016 20:00,455860992442486.8333333333,137,27,651
4558609924,4/26/2016 21:00,455860992442486.875,90,17,187
4558609924,4/26/2016 22:00,455860992442486.9166666667,61,2,64
4558609924,4/26/2016 23:00,455860992442486.9583333333,82,14,225
4558609924,4/27/2016 0:00,455860992442487,65,6,72
4558609924,4/27/2016 1:00,455860992442487.0416666667,56,0,0
4558609924,4/27/2016 2:00,455860992442487.0833333333,56,0,0
4558609924,4/27/2016 3:00,455860992442487.125,56,0,0
4558609924,4/27/2016 4:00,455860992442487.1666666667,56,0,0
4558609924,4/27/2016 5:00,455860992442487.2083333333,56,0,0
4558609924,4/27/2016 6:00,455860992442487.25,56,0,0
4558609924,4/27/2016 7:00,455860992442487.2916666667,56,0,0
4558609924,4/27/2016 8:00,455860992442487.3333333333,56,0,0
4558609924,4/27/2016 9:00,455860992442487.375,85,14,263
4558609924,4/27/2016 10:00,455860992442487.4166666667,119,34,601
4558609924,4/27/2016 11:00,455860992442487.4583333333,86,16,242
4558609924,4/27/2016 12:00,455860992442487.5,114,34,598
4558609924,4/27/2016 13:00,455860992442487.5416666667,89,20,233
4558609924,4/27/2016 14:00,455860992442487.5833333333,81,17,201
4558609924,4/27/2016 15:00,455860992442487.625,118,34,720
4558609924,4/27/2016 16:00,455860992442487.6666666667,100,22,264
4558609924,4/27/2016 17:00,455860992442487.7083333333,98,23,346
4558609924,4/27/2016 18:00,455860992442487.75,231,103,3807
4558609924,4/27/2016 19:00,455860992442487.7916666667,132,41,1113
4558609924,4/27/2016 20:00,455860992442487.8333333333,110,28,602
4558609924,4/27/2016 21:00,455860992442487.875,92,20,351
4558609924,4/27/2016 22:00,455860992442487.9166666667,74,9,144
4558609924,4/27/2016 23:00,455860992442487.9583333333,56,0,0
4558609924,4/28/2016 0:00,455860992442488,56,0,0
4558609924,4/28/2016 1:00,455860992442488.0416666667,56,0,0
4558609924,4/28/2016 2:00,455860992442488.0833333333,56,0,0
4558609924,4/28/2016 3:00,455860992442488.125,56,0,0
4558609924,4/28/2016 4:00,455860992442488.1666666667,56,0,0
4558609924,4/28/2016 5:00,455860992442488.2083333333,56,0,0
4558609924,4/28/2016 6:00,455860992442488.25,96,19,480
4558609924,4/28/2016 7:00,455860992442488.2916666667,129,38,840
4558609924,4/28/2016 8:00,455860992442488.3333333333,127,31,875
4558609924,4/28/2016 9:00,455860992442488.375,123,31,770
4558609924,4/28/2016 10:00,455860992442488.4166666667,108,25,566
4558609924,4/28/2016 11:00,455860992442488.4583333333,93,16,515
4558609924,4/28/2016 12:00,455860992442488.5,87,14,459
4558609924,4/28/2016 13:00,455860992442488.5416666667,116,27,797
4558609924,4/28/2016 14:00,455860992442488.5833333333,118,31,565
4558609924,4/28/2016 15:00,455860992442488.625,145,43,821
4558609924,4/28/2016 16:00,455860992442488.6666666667,158,41,1606
4558609924,4/28/2016 17:00,455860992442488.7083333333,125,33,498
4558609924,4/28/2016 18:00,455860992442488.75,73,7,110
4558609924,4/28/2016 19:00,455860992442488.7916666667,77,10,156
4558609924,4/28/2016 20:00,455860992442488.8333333333,75,9,178
4558609924,4/28/2016 21:00,455860992442488.875,75,9,143
4558609924,4/28/2016 22:00,455860992442488.9166666667,68,7,67
4558609924,4/28/2016 23:00,455860992442488.9583333333,58,1,5
4558609924,4/29/2016 0:00,455860992442489,56,0,0
4558609924,4/29/2016 1:00,455860992442489.0416666667,56,0,0
4558609924,4/29/2016 2:00,455860992442489.0833333333,56,0,0
4558609924,4/29/2016 3:00,455860992442489.125,56,0,0
4558609924,4/29/2016 4:00,455860992442489.1666666667,56,0,0
4558609924,4/29/2016 5:00,455860992442489.2083333333,56,0,0
4558609924,4/29/2016 6:00,455860992442489.25,56,0,0
4558609924,4/29/2016 7:00,455860992442489.2916666667,56,0,0
4558609924,4/29/2016 8:00,455860992442489.3333333333,56,0,0
4558609924,4/29/2016 9:00,455860992442489.375,62,3,41
4558609924,4/29/2016 10:00,455860992442489.4166666667,95,20,416
4558609924,4/29/2016 11:00,455860992442489.4583333333,82,15,213
4558609924,4/29/2016 12:00,455860992442489.5,93,19,411
4558609924,4/29/2016 13:00,455860992442489.5416666667,109,27,612
4558609924,4/29/2016 14:00,455860992442489.5833333333,70,8,66
4558609924,4/29/2016 15:00,455860992442489.625,165,56,2190
4558609924,4/29/2016 16:00,455860992442489.6666666667,186,67,2660
4558609924,4/29/2016 17:00,455860992442489.7083333333,72,9,93
4558609924,4/29/2016 18:00,455860992442489.75,70,6,95
4558609924,4/29/2016 19:00,455860992442489.7916666667,84,14,279
4558609924,4/29/2016 20:00,455860992442489.8333333333,85,15,164
4558609924,4/29/2016 21:00,455860992442489.875,104,29,410
4558609924,4/29/2016 22:00,455860992442489.9166666667,67,5,86
4558609924,4/29/2016 23:00,455860992442489.9583333333,73,7,97
4558609924,4/30/2016 0:00,455860992442490,57,0,0
4558609924,4/30/2016 1:00,455860992442490.0416666667,64,4,105
4558609924,4/30/2016 2:00,455860992442490.0833333333,56,0,0
4558609924,4/30/2016 3:00,455860992442490.125,56,0,0
4558609924,4/30/2016 4:00,455860992442490.1666666667,56,0,0
4558609924,4/30/2016 5:00,455860992442490.2083333333,56,0,0
4558609924,4/30/2016 6:00,455860992442490.25,82,13,303
4558609924,4/30/2016 7:00,455860992442490.2916666667,73,8,218
4558609924,4/30/2016 8:00,455860992442490.3333333333,69,7,155
4558609924,4/30/2016 9:00,455860992442490.375,96,23,360
4558609924,4/30/2016 10:00,455860992442490.4166666667,102,28,365
4558609924,4/30/2016 11:00,455860992442490.4583333333,75,11,117
4558609924,4/30/2016 12:00,455860992442490.5,92,19,273
4558609924,4/30/2016 13:00,455860992442490.5416666667,90,18,360
4558609924,4/30/2016 14:00,455860992442490.5833333333,171,46,1721
4558609924,4/30/2016 15:00,455860992442490.625,96,18,410
4558609924,4/30/2016 16:00,455860992442490.6666666667,75,10,142
4558609924,4/30/2016 17:00,455860992442490.7083333333,116,28,812
4558609924,4/30/2016 18:00,455860992442490.75,233,86,3370
4558609924,4/30/2016 19:00,455860992442490.7916666667,115,27,1239
4558609924,4/30/2016 20:00,455860992442490.8333333333,61,1,15
4558609924,4/30/2016 21:00,455860992442490.875,83,15,143
4558609924,4/30/2016 22:00,455860992442490.9166666667,72,8,156
4558609924,4/30/2016 23:00,455860992442490.9583333333,60,2,46
4558609924,5/1/2016 0:00,455860992442491,56,0,0
4558609924,5/1/2016 1:00,455860992442491.0416666667,56,0,0
4558609924,5/1/2016 2:00,455860992442491.0833333333,56,0,0
4558609924,5/1/2016 3:00,455860992442491.125,56,0,0
4558609924,5/1/2016 4:00,455860992442491.1666666667,56,0,0
4558609924,5/1/2016 5:00,455860992442491.2083333333,56,0,0
4558609924,5/1/2016 6:00,455860992442491.25,56,0,0
4558609924,5/1/2016 7:00,455860992442491.2916666667,56,0,0
4558609924,5/1/2016 8:00,455860992442491.3333333333,56,0,0
4558609924,5/1/2016 9:00,455860992442491.375,98,24,361
4558609924,5/1/2016 10:00,455860992442491.4166666667,101,24,594
4558609924,5/1/2016 11:00,455860992442491.4583333333,70,7,117
4558609924,5/1/2016 12:00,455860992442491.5,92,23,305
4558609924,5/1/2016 13:00,455860992442491.5416666667,87,16,287
4558609924,5/1/2016 14:00,455860992442491.5833333333,94,20,409
4558609924,5/1/2016 15:00,455860992442491.625,85,12,433
4558609924,5/1/2016 16:00,455860992442491.6666666667,60,2,25
4558609924,5/1/2016 17:00,455860992442491.7083333333,88,18,282
4558609924,5/1/2016 18:00,455860992442491.75,82,15,190
4558609924,5/1/2016 19:00,455860992442491.7916666667,93,22,343
4558609924,5/1/2016 20:00,455860992442491.8333333333,64,5,50
4558609924,5/1/2016 21:00,455860992442491.875,62,2,32
4558609924,5/1/2016 22:00,455860992442491.9166666667,56,0,0
4558609924,5/1/2016 23:00,455860992442491.9583333333,56,0,0
4558609924,5/2/2016 0:00,455860992442492,56,0,0
4558609924,5/2/2016 1:00,455860992442492.0416666667,56,0,0
4558609924,5/2/2016 2:00,455860992442492.0833333333,56,0,0
4558609924,5/2/2016 3:00,455860992442492.125,56,0,0
4558609924,5/2/2016 4:00,455860992442492.1666666667,56,0,0
4558609924,5/2/2016 5:00,455860992442492.2083333333,56,0,0
4558609924,5/2/2016 6:00,455860992442492.25,56,0,0
4558609924,5/2/2016 7:00,455860992442492.2916666667,56,0,0
4558609924,5/2/2016 8:00,455860992442492.3333333333,115,27,623
4558609924,5/2/2016 9:00,455860992442492.375,93,19,452
4558609924,5/2/2016 10:00,455860992442492.4166666667,132,40,902
4558609924,5/2/2016 11:00,455860992442492.4583333333,133,38,1036
4558609924,5/2/2016 12:00,455860992442492.5,90,18,308
4558609924,5/2/2016 13:00,455860992442492.5416666667,80,15,180
4558609924,5/2/2016 14:00,455860992442492.5833333333,103,28,362
4558609924,5/2/2016 15:00,455860992442492.625,97,23,356
4558609924,5/2/2016 16:00,455860992442492.6666666667,101,23,532
4558609924,5/2/2016 17:00,455860992442492.7083333333,91,18,283
4558609924,5/2/2016 18:00,455860992442492.75,109,29,582
4558609924,5/2/2016 19:00,455860992442492.7916666667,102,25,515
4558609924,5/2/2016 20:00,455860992442492.8333333333,117,31,746
4558609924,5/2/2016 21:00,455860992442492.875,124,37,849
4558609924,5/2/2016 22:00,455860992442492.9166666667,72,9,131
4558609924,5/2/2016 23:00,455860992442492.9583333333,63,3,34
4558609924,5/3/2016 0:00,455860992442493,58,1,36
4558609924,5/3/2016 1:00,455860992442493.0416666667,62,4,48
4558609924,5/3/2016 2:00,455860992442493.0833333333,57,1,2
4558609924,5/3/2016 3:00,455860992442493.125,56,0,0
4558609924,5/3/2016 4:00,455860992442493.1666666667,56,0,0
4558609924,5/3/2016 5:00,455860992442493.2083333333,56,0,0
4558609924,5/3/2016 6:00,455860992442493.25,56,0,0
4558609924,5/3/2016 7:00,455860992442493.2916666667,56,0,0
4558609924,5/3/2016 8:00,455860992442493.3333333333,56,0,0
4558609924,5/3/2016 9:00,455860992442493.375,81,13,245
4558609924,5/3/2016 10:00,455860992442493.4166666667,91,20,301
4558609924,5/3/2016 11:00,455860992442493.4583333333,103,26,367
4558609924,5/3/2016 12:00,455860992442493.5,99,22,253
4558609924,5/3/2016 13:00,455860992442493.5416666667,82,15,200
4558609924,5/3/2016 14:00,455860992442493.5833333333,89,19,266
4558609924,5/3/2016 15:00,455860992442493.625,69,6,86
4558609924,5/3/2016 16:00,455860992442493.6666666667,114,25,758
4558609924,5/3/2016 17:00,455860992442493.7083333333,97,22,337
4558609924,5/3/2016 18:00,455860992442493.75,261,101,1714
4558609924,5/3/2016 19:00,455860992442493.7916666667,65,4,44
4558609924,5/3/2016 20:00,455860992442493.8333333333,62,4,29
4558609924,5/3/2016 21:00,455860992442493.875,92,21,307
4558609924,5/3/2016 22:00,455860992442493.9166666667,79,13,229
4558609924,5/3/2016 23:00,455860992442493.9583333333,60,3,45
4558609924,5/4/2016 0:00,455860992442494,56,0,0
4558609924,5/4/2016 1:00,455860992442494.0416666667,56,0,0
4558609924,5/4/2016 2:00,455860992442494.0833333333,56,0,0
4558609924,5/4/2016 3:00,455860992442494.125,56,0,0
4558609924,5/4/2016 4:00,455860992442494.1666666667,56,0,0
4558609924,5/4/2016 5:00,455860992442494.2083333333,56,0,0
4558609924,5/4/2016 6:00,455860992442494.25,56,0,0
4558609924,5/4/2016 7:00,455860992442494.2916666667,56,0,0
4558609924,5/4/2016 8:00,455860992442494.3333333333,56,0,0
4558609924,5/4/2016 9:00,455860992442494.375,56,0,0
4558609924,5/4/2016 10:00,455860992442494.4166666667,88,18,243
4558609924,5/4/2016 11:00,455860992442494.4583333333,90,17,261
4558609924,5/4/2016 12:00,455860992442494.5,83,14,203
4558609924,5/4/2016 13:00,455860992442494.5416666667,63,5,51
4558609924,5/4/2016 14:00,455860992442494.5833333333,69,6,195
4558609924,5/4/2016 15:00,455860992442494.625,112,23,893
4558609924,5/4/2016 16:00,455860992442494.6666666667,82,13,166
4558609924,5/4/2016 17:00,455860992442494.7083333333,142,38,1119
4558609924,5/4/2016 18:00,455860992442494.75,92,17,287
4558609924,5/4/2016 19:00,455860992442494.7916666667,100,21,390
4558609924,5/4/2016 20:00,455860992442494.8333333333,93,19,434
4558609924,5/4/2016 21:00,455860992442494.875,105,28,502
4558609924,5/4/2016 22:00,455860992442494.9166666667,80,15,212
4558609924,5/4/2016 23:00,455860992442494.9583333333,87,18,276
4558609924,5/5/2016 0:00,455860992442495,56,0,0
4558609924,5/5/2016 1:00,455860992442495.0416666667,56,0,0
4558609924,5/5/2016 2:00,455860992442495.0833333333,56,0,0
4558609924,5/5/2016 3:00,455860992442495.125,56,0,0
4558609924,5/5/2016 4:00,455860992442495.1666666667,56,0,0
4558609924,5/5/2016 5:00,455860992442495.2083333333,56,0,0
4558609924,5/5/2016 6:00,455860992442495.25,56,0,0
4558609924,5/5/2016 7:00,455860992442495.2916666667,83,13,140
4558609924,5/5/2016 8:00,455860992442495.3333333333,104,19,420
4558609924,5/5/2016 9:00,455860992442495.375,174,48,1240
4558609924,5/5/2016 10:00,455860992442495.4166666667,83,11,237
4558609924,5/5/2016 11:00,455860992442495.4583333333,199,73,2975
4558609924,5/5/2016 12:00,455860992442495.5,144,31,887
4558609924,5/5/2016 13:00,455860992442495.5416666667,86,12,244
4558609924,5/5/2016 14:00,455860992442495.5833333333,77,6,127
4558609924,5/5/2016 15:00,455860992442495.625,104,22,451
4558609924,5/5/2016 16:00,455860992442495.6666666667,142,36,1183
4558609924,5/5/2016 17:00,455860992442495.7083333333,127,35,768
4558609924,5/5/2016 18:00,455860992442495.75,110,31,520
4558609924,5/5/2016 19:00,455860992442495.7916666667,109,32,444
4558609924,5/5/2016 20:00,455860992442495.8333333333,114,32,447
4558609924,5/5/2016 21:00,455860992442495.875,88,19,325
4558609924,5/5/2016 22:00,455860992442495.9166666667,70,6,186
4558609924,5/5/2016 23:00,455860992442495.9583333333,59,2,17
4558609924,5/6/2016 0:00,455860992442496,57,1,9
4558609924,5/6/2016 1:00,455860992442496.0416666667,56,0,0
4558609924,5/6/2016 2:00,455860992442496.0833333333,56,0,0
4558609924,5/6/2016 3:00,455860992442496.125,56,0,0
4558609924,5/6/2016 4:00,455860992442496.1666666667,56,0,0
4558609924,5/6/2016 5:00,455860992442496.2083333333,56,0,0
4558609924,5/6/2016 6:00,455860992442496.25,56,0,0
4558609924,5/6/2016 7:00,455860992442496.2916666667,56,0,0
4558609924,5/6/2016 8:00,455860992442496.3333333333,56,0,0
4558609924,5/6/2016 9:00,455860992442496.375,96,19,571
4558609924,5/6/2016 10:00,455860992442496.4166666667,112,30,596
4558609924,5/6/2016 11:00,455860992442496.4583333333,96,24,366
4558609924,5/6/2016 12:00,455860992442496.5,111,31,547
4558609924,5/6/2016 13:00,455860992442496.5416666667,89,17,331
4558609924,5/6/2016 14:00,455860992442496.5833333333,78,9,212
4558609924,5/6/2016 15:00,455860992442496.625,79,9,183
4558609924,5/6/2016 16:00,455860992442496.6666666667,91,19,348
4558609924,5/6/2016 17:00,455860992442496.7083333333,63,3,57
4558609924,5/6/2016 18:00,455860992442496.75,63,4,49
4558609924,5/6/2016 19:00,455860992442496.7916666667,61,3,43
4558609924,5/6/2016 20:00,455860992442496.8333333333,65,6,70
4558609924,5/6/2016 21:00,455860992442496.875,99,23,321
4558609924,5/6/2016 22:00,455860992442496.9166666667,62,3,42
4558609924,5/6/2016 23:00,455860992442496.9583333333,57,1,10
4558609924,5/7/2016 0:00,455860992442497,56,0,0
4558609924,5/7/2016 1:00,455860992442497.0416666667,56,0,0
4558609924,5/7/2016 2:00,455860992442497.0833333333,56,0,0
4558609924,5/7/2016 3:00,455860992442497.125,56,0,0
4558609924,5/7/2016 4:00,455860992442497.1666666667,56,0,0
4558609924,5/7/2016 5:00,455860992442497.2083333333,56,0,0
4558609924,5/7/2016 6:00,455860992442497.25,56,0,0
4558609924,5/7/2016 7:00,455860992442497.2916666667,56,0,0
4558609924,5/7/2016 8:00,455860992442497.3333333333,60,2,49
4558609924,5/7/2016 9:00,455860992442497.375,84,15,292
4558609924,5/7/2016 10:00,455860992442497.4166666667,85,15,263
4558609924,5/7/2016 11:00,455860992442497.4583333333,103,27,382
4558609924,5/7/2016 12:00,455860992442497.5,68,6,97
4558609924,5/7/2016 13:00,455860992442497.5416666667,66,6,79
4558609924,5/7/2016 14:00,455860992442497.5833333333,93,20,361
4558609924,5/7/2016 15:00,455860992442497.625,124,36,602
4558609924,5/7/2016 16:00,455860992442497.6666666667,265,114,4281
4558609924,5/7/2016 17:00,455860992442497.7083333333,74,8,121
4558609924,5/7/2016 18:00,455860992442497.75,80,10,241
4558609924,5/7/2016 19:00,455860992442497.7916666667,98,22,428
4558609924,5/7/2016 20:00,455860992442497.8333333333,102,18,495
4558609924,5/7/2016 21:00,455860992442497.875,74,9,169
4558609924,5/7/2016 22:00,455860992442497.9166666667,97,25,370
4558609924,5/7/2016 23:00,455860992442497.9583333333,57,1,7
4558609924,5/8/2016 0:00,455860992442498,56,0,0
4558609924,5/8/2016 1:00,455860992442498.0416666667,56,0,0
4558609924,5/8/2016 2:00,455860992442498.0833333333,56,0,0
4558609924,5/8/2016 3:00,455860992442498.125,56,0,0
4558609924,5/8/2016 4:00,455860992442498.1666666667,56,0,0
4558609924,5/8/2016 5:00,455860992442498.2083333333,56,0,0
4558609924,5/8/2016 6:00,455860992442498.25,56,0,0
4558609924,5/8/2016 7:00,455860992442498.2916666667,56,0,0
4558609924,5/8/2016 8:00,455860992442498.3333333333,56,0,0
4558609924,5/8/2016 9:00,455860992442498.375,56,0,0
4558609924,5/8/2016 10:00,455860992442498.4166666667,56,0,0
4558609924,5/8/2016 11:00,455860992442498.4583333333,56,0,0
4558609924,5/8/2016 12:00,455860992442498.5,56,0,0
4558609924,5/8/2016 13:00,455860992442498.5416666667,386,112,2136
4558609924,5/8/2016 14:00,455860992442498.5833333333,258,74,1782
4558609924,5/8/2016 15:00,455860992442498.625,179,51,882
4558609924,5/8/2016 16:00,455860992442498.6666666667,202,55,481
4558609924,5/8/2016 17:00,455860992442498.7083333333,161,43,100
4558609924,5/8/2016 18:00,455860992442498.75,126,24,182
4558609924,5/8/2016 19:00,455860992442498.7916666667,131,31,118
4558609924,5/8/2016 20:00,455860992442498.8333333333,297,96,838
4558609924,5/8/2016 21:00,455860992442498.875,92,20,24
4558609924,5/8/2016 22:00,455860992442498.9166666667,56,0,0
4558609924,5/8/2016 23:00,455860992442498.9583333333,56,0,0
4558609924,5/9/2016 0:00,455860992442499,56,0,0
4558609924,5/9/2016 1:00,455860992442499.0416666667,56,0,0
4558609924,5/9/2016 2:00,455860992442499.0833333333,56,0,0
4558609924,5/9/2016 3:00,455860992442499.125,56,0,0
4558609924,5/9/2016 4:00,455860992442499.1666666667,56,0,0
4558609924,5/9/2016 5:00,455860992442499.2083333333,56,0,0
4558609924,5/9/2016 6:00,455860992442499.25,56,0,0
4558609924,5/9/2016 7:00,455860992442499.2916666667,80,14,127
4558609924,5/9/2016 8:00,455860992442499.3333333333,101,21,390
4558609924,5/9/2016 9:00,455860992442499.375,136,40,705
4558609924,5/9/2016 10:00,455860992442499.4166666667,99,17,485
4558609924,5/9/2016 11:00,455860992442499.4583333333,155,42,1760
4558609924,5/9/2016 12:00,455860992442499.5,81,10,175
4558609924,5/9/2016 13:00,455860992442499.5416666667,229,73,3432
4558609924,5/9/2016 14:00,455860992442499.5833333333,131,35,976
4558609924,5/9/2016 15:00,455860992442499.625,100,21,444
4558609924,5/9/2016 16:00,455860992442499.6666666667,106,23,575
4558609924,5/9/2016 17:00,455860992442499.7083333333,74,9,139
4558609924,5/9/2016 18:00,455860992442499.75,70,7,92
4558609924,5/9/2016 19:00,455860992442499.7916666667,99,22,496
4558609924,5/9/2016 20:00,455860992442499.8333333333,96,21,503
4558609924,5/9/2016 21:00,455860992442499.875,127,40,785
4558609924,5/9/2016 22:00,455860992442499.9166666667,91,20,348
4558609924,5/9/2016 23:00,455860992442499.9583333333,61,2,19
4558609924,5/10/2016 0:00,455860992442500,65,4,37
4558609924,5/10/2016 1:00,455860992442500.0416666667,72,7,92
4558609924,5/10/2016 2:00,455860992442500.0833333333,56,0,0
4558609924,5/10/2016 3:00,455860992442500.125,56,0,0
4558609924,5/10/2016 4:00,455860992442500.1666666667,56,0,0
4558609924,5/10/2016 5:00,455860992442500.2083333333,56,0,0
4558609924,5/10/2016 6:00,455860992442500.25,56,0,0
4558609924,5/10/2016 7:00,455860992442500.2916666667,56,0,0
4558609924,5/10/2016 8:00,455860992442500.3333333333,56,0,0
4558609924,5/10/2016 9:00,455860992442500.375,56,0,0
4558609924,5/10/2016 10:00,455860992442500.4166666667,56,0,0
4558609924,5/10/2016 11:00,455860992442500.4583333333,72,9,101
4558609924,5/10/2016 12:00,455860992442500.5,87,21,209
4558609924,5/10/2016 13:00,455860992442500.5416666667,75,12,150
4558609924,5/10/2016 14:00,455860992442500.5833333333,90,22,313
4558609924,5/10/2016 15:00,455860992442500.625,63,4,43
4558609924,5/10/2016 16:00,455860992442500.6666666667,92,19,257
4558609924,5/10/2016 17:00,455860992442500.7083333333,99,16,314
4558609924,5/10/2016 18:00,455860992442500.75,104,23,271
4558609924,5/10/2016 19:00,455860992442500.7916666667,230,89,3420
4558609924,5/10/2016 20:00,455860992442500.8333333333,66,5,92
4558609924,5/10/2016 21:00,455860992442500.875,92,20,419
4558609924,5/10/2016 22:00,455860992442500.9166666667,117,33,631
4558609924,5/10/2016 23:00,455860992442500.9583333333,66,5,86
